InstanceName,Swap,Cross,Worst,Best,Avg
d198_n197_uncorr_09.ttp,INVERSE,OX,61.3008,101362.0122,26608.3530
d198_n197_uncorr_09.ttp,INVERSE,OX,1406.7295,101362.0122,32045.7721
d198_n197_uncorr_09.ttp,INVERSE,OX,-3480.4859,102915.7811,33625.5697
d198_n197_uncorr_09.ttp,INVERSE,OX,-4171.8517,102915.7811,33589.6283
d198_n197_uncorr_09.ttp,INVERSE,OX,-1000.4541,116297.2595,31958.3597
d198_n197_uncorr_09.ttp,INVERSE,OX,578.2367,116297.2595,28607.3960
d198_n197_uncorr_09.ttp,INVERSE,OX,-1544.7111,116850.4599,30450.5591
d198_n197_uncorr_09.ttp,INVERSE,OX,7855.5998,116850.4599,33749.6233
d198_n197_uncorr_09.ttp,INVERSE,OX,5478.0707,116850.4599,30000.8852
d198_n197_uncorr_09.ttp,INVERSE,OX,-23472.1525,119448.2733,33013.0018
d198_n197_uncorr_09.ttp,INVERSE,OX,5218.8384,119448.2733,35695.7394
d198_n197_uncorr_09.ttp,INVERSE,OX,-10742.8728,119728.4459,30785.9899
d198_n197_uncorr_09.ttp,INVERSE,OX,2865.8911,119728.4459,30805.0895
d198_n197_uncorr_09.ttp,INVERSE,OX,10471.8531,133219.1028,35543.1784
d198_n197_uncorr_09.ttp,INVERSE,OX,-15833.8594,134662.2700,30390.2606
d198_n197_uncorr_09.ttp,INVERSE,OX,-15833.8594,132956.8487,24346.3838
d198_n197_uncorr_09.ttp,INVERSE,OX,-24836.0365,132956.8487,25383.0559
d198_n197_uncorr_09.ttp,INVERSE,OX,-16171.4247,132956.8487,29898.1300
d198_n197_uncorr_09.ttp,INVERSE,OX,-45276.9352,138118.4274,30861.1960
d198_n197_uncorr_09.ttp,INVERSE,OX,9318.1480,132956.8487,31996.1368
d198_n197_uncorr_09.ttp,INVERSE,OX,-765.8720,132956.8487,35897.5161
d198_n197_uncorr_09.ttp,INVERSE,OX,-567.4117,133347.0120,38594.2033
d198_n197_uncorr_09.ttp,INVERSE,OX,6844.8566,133347.0120,35099.0936
d198_n197_uncorr_09.ttp,INVERSE,OX,-39097.6006,133347.0120,39895.2048
d198_n197_uncorr_09.ttp,INVERSE,OX,-2989.8691,137916.8814,38045.1310
d198_n197_uncorr_09.ttp,INVERSE,OX,2613.0633,145183.2497,40128.3542
d198_n197_uncorr_09.ttp,INVERSE,OX,-6818.0330,153694.6812,40756.2731
d198_n197_uncorr_09.ttp,INVERSE,OX,4870.2934,153694.6812,40168.7420
d198_n197_uncorr_09.ttp,INVERSE,OX,-7418.7042,146080.9572,38370.1132
d198_n197_uncorr_09.ttp,INVERSE,OX,-16930.6598,157064.6338,42356.4608
d198_n197_uncorr_09.ttp,INVERSE,OX,-9790.2513,157064.6338,31164.8727
d198_n197_uncorr_09.ttp,INVERSE,OX,7349.5866,157064.6338,41465.6273
d198_n197_uncorr_09.ttp,INVERSE,OX,-14350.0137,157064.6338,30469.7113
d198_n197_uncorr_09.ttp,INVERSE,OX,-17151.6684,157064.6338,33967.4025
d198_n197_uncorr_09.ttp,INVERSE,OX,-17151.6684,157064.6338,33755.2880
d198_n197_uncorr_09.ttp,INVERSE,OX,-17151.6684,157064.6338,46114.8658
d198_n197_uncorr_09.ttp,INVERSE,OX,-5033.1974,165293.0320,44305.5675
d198_n197_uncorr_09.ttp,INVERSE,OX,-4482.5706,165293.0320,46339.3098
d198_n197_uncorr_09.ttp,INVERSE,OX,-10631.3975,165293.0320,36416.4532
d198_n197_uncorr_09.ttp,INVERSE,OX,-31071.3020,165293.0320,40468.7680
d198_n197_uncorr_09.ttp,INVERSE,OX,-65256.8414,165293.0320,41900.6779
d198_n197_uncorr_09.ttp,INVERSE,OX,-5085.6392,168350.6201,41731.5211
d198_n197_uncorr_09.ttp,INVERSE,OX,-21583.8234,168350.6201,32441.4259
d198_n197_uncorr_09.ttp,INVERSE,OX,-33953.3058,164857.4766,30887.0684
d198_n197_uncorr_09.ttp,INVERSE,OX,-28267.3665,172446.4501,36814.7312
d198_n197_uncorr_09.ttp,INVERSE,OX,-9109.9414,182887.9433,39248.2898
d198_n197_uncorr_09.ttp,INVERSE,OX,1304.8304,182887.9433,49841.9198
d198_n197_uncorr_09.ttp,INVERSE,OX,-24102.5421,193111.7125,51052.3931
d198_n197_uncorr_09.ttp,INVERSE,OX,-13647.2159,193111.7125,52759.6703
d198_n197_uncorr_09.ttp,INVERSE,OX,-6902.0595,193111.7125,49302.7230
d198_n197_uncorr_09.ttp,INVERSE,OX,1802.0192,192868.6501,48771.4713
d198_n197_uncorr_09.ttp,INVERSE,OX,-53422.8937,192868.6501,30791.7450
d198_n197_uncorr_09.ttp,INVERSE,OX,-55916.5497,192868.6501,37854.2050
d198_n197_uncorr_09.ttp,INVERSE,OX,-69761.4861,192868.6501,36735.8390
d198_n197_uncorr_09.ttp,INVERSE,OX,-75552.7657,184299.5467,35301.1867
d198_n197_uncorr_09.ttp,INVERSE,OX,-58981.4796,184299.5467,33451.0121
d198_n197_uncorr_09.ttp,INVERSE,OX,-14901.2233,184299.5467,35597.3625
d198_n197_uncorr_09.ttp,INVERSE,OX,-23967.1793,193193.8061,40289.3150
d198_n197_uncorr_09.ttp,INVERSE,OX,-14901.2233,193193.8061,42145.4100
d198_n197_uncorr_09.ttp,INVERSE,OX,-24164.7711,188575.1179,34368.1506
d198_n197_uncorr_09.ttp,INVERSE,OX,-55410.2099,185912.1095,39796.0031
d198_n197_uncorr_09.ttp,INVERSE,OX,-22577.3356,185912.1095,53129.8553
d198_n197_uncorr_09.ttp,INVERSE,OX,-10583.3438,185912.1095,47838.5107
d198_n197_uncorr_09.ttp,INVERSE,OX,-16441.6664,186099.0514,48105.6647
d198_n197_uncorr_09.ttp,INVERSE,OX,-12959.8592,186099.0514,38524.5257
d198_n197_uncorr_09.ttp,INVERSE,OX,-32231.5577,186099.0514,46851.1240
d198_n197_uncorr_09.ttp,INVERSE,OX,-58511.3665,186099.0514,45368.1406
d198_n197_uncorr_09.ttp,INVERSE,OX,-17968.9391,185912.1095,38098.4455
d198_n197_uncorr_09.ttp,INVERSE,OX,-20659.7797,185912.1095,42717.2439
d198_n197_uncorr_09.ttp,INVERSE,OX,-20659.7797,187154.2097,42429.7255
d198_n197_uncorr_09.ttp,INVERSE,OX,-20659.7797,187677.5629,44170.2668
d198_n197_uncorr_09.ttp,INVERSE,OX,-43834.8799,187677.5629,58421.9747
d198_n197_uncorr_09.ttp,INVERSE,OX,-33449.7480,187154.2097,39740.8991
d198_n197_uncorr_09.ttp,INVERSE,OX,-11941.4974,187154.2097,32972.5628
d198_n197_uncorr_09.ttp,INVERSE,OX,-44041.2956,187154.2097,35325.3122
d198_n197_uncorr_09.ttp,INVERSE,OX,-33449.7480,187154.2097,33466.6277
d198_n197_uncorr_09.ttp,INVERSE,OX,-21123.4588,187154.2097,32678.3366
d198_n197_uncorr_09.ttp,INVERSE,OX,-52823.9080,187154.2097,33565.5068
d198_n197_uncorr_09.ttp,INVERSE,OX,-4729.2438,187154.2097,37526.3557
d198_n197_uncorr_09.ttp,INVERSE,OX,-12338.4412,187135.8336,40014.2733
d198_n197_uncorr_09.ttp,INVERSE,OX,-23353.4650,188348.5789,46324.1482
d198_n197_uncorr_09.ttp,INVERSE,OX,-39171.0582,187135.8336,45583.0549
d198_n197_uncorr_09.ttp,INVERSE,OX,-50957.0724,187344.0091,38198.8222
d198_n197_uncorr_09.ttp,INVERSE,OX,-48501.5218,187344.0091,48962.9504
d198_n197_uncorr_09.ttp,INVERSE,OX,-13810.5340,187344.0091,33657.0367
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,132015.5570,186637.1992,147456.8302
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,131374.5875,374978.9604,169635.2374
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,142358.3022,470650.5341,181596.3198
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,151036.9137,608801.6063,209960.1062
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,138151.0722,608801.6063,208061.3311
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,138151.0722,612987.3794,236369.5375
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,133747.2515,620844.3183,248863.5549
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,110481.7391,672778.2862,241251.6521
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,137541.9006,672778.2862,268707.7719
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,140636.2468,842810.9894,286196.5161
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,127437.1972,842810.9894,278671.0838
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,141449.0135,842810.9894,303704.5488
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,107295.0912,842810.9894,259746.9932
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,105234.4894,842810.9894,271764.5090
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,86782.9057,1008993.7363,271201.1882
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,139332.9224,1008993.7363,327464.0120
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,120679.0397,1171969.3310,314430.2277
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,125258.9012,1171969.3310,306144.1515
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,125258.9012,1171969.3310,324383.3787
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,109346.6574,1171969.3310,352549.2792
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,118328.9192,1169201.8251,330962.9213
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,139332.9224,1170834.0228,364635.7794
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,126211.0001,1333103.3862,419935.1651
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,124206.9679,1290611.9819,394982.6417
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,121734.6677,1320717.3324,408601.8487
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,108772.5940,1322109.7817,366005.4856
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,108442.6568,1468573.3932,344962.2977
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,108442.6568,1468573.3932,460762.9778
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,103328.5709,1468573.3932,507102.8389
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,106221.6997,1605474.1604,459829.0901
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,134189.1391,1632755.6750,372015.5496
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,112862.1374,1778050.2702,388683.3044
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,137652.7536,1759689.8400,394949.4723
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,129481.7861,1759689.8400,445061.6458
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,88753.2549,1896611.5006,491491.8571
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,113794.0451,1896611.5006,416463.3535
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,98731.0366,1896611.5006,534862.7816
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,100399.4820,2031659.8384,425936.4246
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,100399.4820,2067985.5503,493147.2668
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,100663.0717,1963921.4703,331268.6607
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,107123.0552,2077960.2869,318668.9608
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,101208.0855,2077960.2869,420497.0125
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,100522.0521,2077960.2869,311142.1101
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,97671.0704,2077960.2869,368105.3163
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,105727.8410,2187212.9706,397444.2618
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,106863.9332,2191978.9766,463501.6299
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,90898.4231,2190840.4925,460399.3264
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,81593.8869,2190840.4925,567243.3274
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,102529.8584,2301208.0259,680375.2553
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,68571.0237,2301208.0259,670904.1271
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,69149.7712,2391097.8099,568542.3568
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,61155.7797,2484345.8037,685653.5796
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,83450.8697,2484345.8037,634653.2567
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,88953.9885,2484345.8037,555204.2422
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,84010.8756,2484345.8037,588355.9483
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,74954.2732,2484345.8037,601282.7097
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,78133.7566,2484345.8037,458768.8297
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,87479.1833,2484345.8037,459758.7149
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,75121.5931,2576143.9268,467662.7317
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,78553.8545,2575576.0176,521942.2875
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,72181.5643,2575576.0176,588321.2060
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,65702.9636,2575576.0176,411441.2705
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,61384.4752,2643848.1885,480993.3572
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,63637.7638,2643848.1885,518001.9411
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,47667.5667,2643848.1885,455476.4332
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,63637.7638,2706612.3146,521779.6428
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,63637.7638,2773786.7496,705096.2898
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,59895.8909,2741848.5035,648135.5956
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,59747.2050,2741848.5035,714703.3948
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,33646.3316,2741848.5035,858198.2242
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,44970.3747,2802733.4315,768899.7726
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,44903.4264,2855802.3232,834371.4252
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,35590.3528,2855802.3232,831753.7723
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,42398.1952,2890319.2227,902423.1988
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,32581.3939,2900836.0723,855185.9000
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,25030.9583,2900836.0723,937742.7563
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,34516.8995,2922543.4826,996097.5246
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,31331.3644,2950732.6709,911849.4909
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,26534.1012,2950732.6709,630261.7765
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,20295.8772,2950732.6709,751503.8223
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-2634.6428,2964181.2550,664577.3898
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,19827.0466,2992435.3198,614034.7907
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,23009.5863,3006081.8313,606547.1130
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,17743.1648,3030245.3335,586630.8572
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,17969.9278,3048694.5073,500374.3276
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,17258.0657,3048694.5073,631823.8102
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,12312.1817,3048694.5073,668481.7492
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,7933.0810,3048694.5073,580410.3394
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,7207.8310,3048694.5073,488165.9230
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,17992.6119,3026634.8738,482272.2461
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,24979.6359,3026634.8738,756865.6349
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,25937.6507,3026634.8738,781392.0543
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,5857.0173,3066491.4489,830308.0731
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,7884.3654,3077176.5205,744995.2849
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,9828.8292,3088795.0637,695240.3445
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,22168.5115,3088795.0637,646157.1217
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,10154.8855,3088795.0637,798569.1213
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-7780.6497,3088795.0637,618665.9050
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,7367.2722,3099289.4401,646225.4009
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-642.2709,3099289.4401,513050.7980
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,132015.5570,168477.3217,148165.5899
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,141421.1918,324730.8522,166532.9338
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,151845.4073,324730.8522,176465.6342
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,123582.9770,324730.8522,180974.0493
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,126664.6115,463078.0990,183125.0830
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,129847.5047,505253.1966,191918.0877
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,110397.4604,505253.1966,205440.0101
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,113737.8057,540905.6339,213540.5780
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,87635.9020,671449.8048,218985.0888
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,118524.3737,671449.8048,203774.5242
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,110921.4221,671449.8048,210088.1566
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,85564.7136,671449.8048,223304.0459
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,97432.1885,671449.8048,228148.0976
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,97432.1885,671619.7126,200246.2702
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,97432.1885,769267.8709,241189.7129
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,93341.1426,671619.7126,222817.0787
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,94359.0043,786930.3717,238376.0622
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,71394.1712,773980.6783,216790.8192
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,102360.9658,792393.2222,270848.9130
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,100266.6972,792393.2222,290121.4233
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,90922.9820,907690.7299,292064.0070
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,97181.9453,907690.7299,268706.4527
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,82416.2907,907690.7299,246800.5578
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,53229.1926,950087.9613,258846.6705
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,63713.2335,984284.8444,232710.4435
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,74400.4584,984284.8444,276534.9449
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,43525.5978,1058150.9156,254053.4583
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,71492.4428,1058150.9156,276773.2296
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,55271.8948,1125077.8813,239429.2770
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,59707.3230,1125077.8813,264915.9449
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,54037.9505,1125077.8813,241067.1209
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,64904.5993,1125077.8813,315165.3802
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,50120.5211,1203393.6921,391179.0545
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,58269.9693,1203393.6921,401922.1183
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,50777.1212,1265710.9647,392338.8601
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,36100.1093,1265710.9647,348906.5165
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,23094.3482,1324350.8098,356447.7342
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,48913.7794,1377280.6356,399928.9898
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,41467.9365,1377280.6356,417934.0303
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,37280.2502,1377280.6356,431008.7008
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,44185.5245,1420458.8857,379912.1830
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,44185.5245,1478219.3179,414483.6839
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,41196.7609,1478219.3179,355771.0878
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,34130.1861,1479705.5763,399495.1870
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,34556.4386,1527689.8733,273832.0984
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,46703.5675,1532401.8839,372070.0615
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,28435.6269,1532401.8839,401859.5524
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-253.5373,1579870.1153,383525.7214
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,9051.6863,1585394.7482,306452.4108
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,15867.5972,1614349.2750,272760.3800
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,1181.7193,1614349.2750,391774.8659
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,16276.0963,1651214.1417,342447.6900
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,3903.3758,1690194.8395,438479.4160
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,16113.9886,1724857.0078,393546.7119
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,22662.3444,1753041.2894,397353.7727
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,16876.3158,1753041.2894,419183.8813
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,7451.3441,1753041.2894,290919.6933
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,13475.5269,1784746.3523,301466.8920
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,17101.5293,1794483.5108,342389.7184
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-4182.8877,1794483.5108,417352.2200
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-20215.1964,1811402.4959,419353.9641
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-4880.6823,1811402.4959,433241.4056
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-13356.7446,1799391.6009,321130.8746
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-9407.0815,1796992.5202,366201.9473
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-14273.8870,1856649.8222,279225.3423
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-20119.3459,1796361.6074,226425.4918
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-36705.3415,1796361.6074,315461.6469
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-13494.8906,1796708.9835,337920.8231
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-32418.4947,1796708.9835,270845.1731
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-25884.6156,1796708.9835,415075.5511
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-15478.8578,1797620.9068,415623.3775
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-21502.1330,1797620.9068,396768.3240
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-34874.6388,1797620.9068,477340.7812
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-34333.4791,1797620.9068,419003.6013
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-19035.1232,1797620.9068,370578.9564
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-34400.7830,1797620.9068,450040.3291
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-23706.6582,1797620.9068,491725.7832
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-46467.7746,1800285.8796,552532.5761
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-13763.1755,1800543.4465,622271.8786
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-22081.8864,1835309.8024,422572.5001
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-20072.2362,1835309.8024,443227.3976
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-55497.6648,1806389.8326,447947.9528
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-18655.4468,1801542.0201,169338.7807
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-28357.1450,1801950.4226,267496.0145
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-48750.5278,1801950.4226,436115.9227
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-26441.7949,1802066.4050,406791.3598
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-55145.5181,1802066.4050,342163.7560
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-74447.2341,1805271.9077,380203.0101
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-56906.8453,1808446.7004,414449.6257
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-29792.5372,1811515.9962,431030.0815
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-12930.1535,1822602.9126,476728.1934
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-43916.4591,1832314.6795,448007.3566
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-31024.3162,1832314.6795,406610.6366
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-51119.3221,1843547.3066,411360.4239
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-43916.4591,1828912.6140,278889.2992
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-37724.3873,1828912.6140,408658.4733
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,-34361.4714,1834025.8510,369406.7411
